channel;bin;weight;err_stat;err_syst_up;err_syst_do;err_tot_up;err_tot_do;wnorm_prefit_err_rel
res_wjetcr_mu;Wjets_res_6;0.8332705493334641;0.0493411639585061;0.09405718591519463;0.09769650065685756;0.10621348635209028;0.10944933394669677;0.1128771273512922
res_wjetcr_mu;Wjets_res_7;1.3860947729266981;0.012664985025360996;0.2850939461509785;0.24300935722259664;0.2853751215113708;0.24333916565861774;0.20568142360786126
res_wjetcr_mu;Wjets_res_4;1.0877094238635752;0.029343434309123877;0.09314669832060261;0.09192633420132042;0.09765932902228656;0.09649605202673693;0.08563564521647964
res_wjetcr_mu;Wjets_res_5;1.2585078704221422;0.05539463190980293;0.1053146588487685;0.1297968391670656;0.11899471674345484;0.1411232961001962;0.08368216148973524
res_wjetcr_mu;Wjets_res_2;1.2636441441675006;0.017509520012807967;0.12825124050130648;0.09066634364652969;0.1294409671672878;0.09234158955373;0.1014931625278092
res_wjetcr_mu;Wjets_res_3;1.162533776388631;0.02252305601499381;0.09838357252581947;0.12552316373682235;0.10092876396348927;0.12752785063175676;0.08462857125015712
res_wjetcr_mu;Wjets_res_1;1.31993579240225;0.009527678872177453;0.30157334425549354;0.23029681440990088;0.30172381183813407;0.23049381638568892;0.22847576828463576
res_wjetcr_mu;Wjets_res_8;1.2800153748669043;0.02112873671552269;0.14265822267859363;0.1731296577832295;0.14421439599779587;0.17441416777123364;0.11145039776840743
res_wjetcr_mu;Wjets_res_9;1.1221910217154085;0.024292025809182917;0.12098263595303206;0.1766174270031357;0.12339732865851633;0.1782801672624355;0.10780930662597446
res_wjetcr_mu;Wjets_res_18;0.9289009238260082;0.06358128899698742;0.09937612958875652;0.10677958489184093;0.11797540185377528;0.12427574204241268;0.10698248547266015
res_wjetcr_mu;Wjets_res_19;1.3381036316487238;0.09665946201454033;0.15106273494396558;0.18567691693027047;0.17934046248878463;0.20932980933844783;0.1128931507030109
res_wjetcr_mu;Wjets_res_21;0.9350899764634024;0.08834271342207052;0.11927014564341068;0.11252170765758535;0.1484244004757118;0.143057924313731;0.1275493788250212
res_wjetcr_mu;Wjets_res_20;1.1408516404919882;0.12468632121593577;0.13436064496533026;0.150206486374025;0.18330155922376395;0.19521441352316604;0.11777223277462064
res_wjetcr_mu;Wjets_res_10;1.1266184607177345;0.0315787981768989;0.1088064909587828;0.10289265170846998;0.11329639433389306;0.10762954180845435;0.09657794076041101
res_wjetcr_mu;Wjets_res_11;1.0968446983146973;0.05180680592205274;0.10703897681243729;0.1128926074435091;0.11891714635366393;0.12421226169440554;0.09758808788236178
res_wjetcr_mu;Wjets_res_12;0.9106587855616229;0.05278657466223285;0.07174346220838433;0.08454374481805833;0.08907045994165155;0.09966979107248318;0.07878193605098598
res_wjetcr_mu;Wjets_res_13;1.4539349777849147;0.02417400569096934;0.2144830586835984;0.20496831057227646;0.21584106424269442;0.20638893112277168;0.14751901698545394
res_wjetcr_mu;Wjets_res_14;1.318555344993255;0.05405302453585645;0.16760134230649473;0.1440657701043287;0.17610207098274774;0.15387227033233503;0.12710982739018215
res_wjetcr_mu;Wjets_res_15;1.0386355666566862;0.07331934720172048;0.08417213794402983;0.1143810951820297;0.11162739574206336;0.1358630251728813;0.08104107027162141
res_wjetcr_mu;Wjets_res_16;1.0859678368823595;0.08522835300462264;0.12257811320392104;0.12721831208132806;0.14929590078938487;0.15312860962179065;0.11287453370241908
res_wjetcr_mu;Wjets_res_17;1.3233750178997945;0.04937222868101056;0.1828892156006991;0.18308942021486088;0.18943622184780026;0.18962951447373352;0.13819908425575814
